persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,21,L5_full,0.010311059056160986,0.0011959705254171878,0.25938917580238213,1.2969458790119106,0.2524157244074843,-5.2724783584636175,0.8
ISFJ,flat,21,L5_price_only,0.010311059056160986,0.0011959705254171878,0.25938917580238213,1.2969458790119106,0.2524157244074843,-5.2724783584636175,0.8
ISFJ,flat,21,L5_level_free,0.010924971346296447,0.0011628756076502926,0.2582584305259344,1.2912921526296721,0.21884127470805925,-5.272477897528793,0.8
ISFJ,flat,21,always_hold,0.11435080394532864,0.0,0.0,0.0,-0.5755042921542941,-3.5307597356394216,0.8
ISFJ,flat,21,constant_mix,0.10089046597919778,0.0,0.08135972387418844,0.40679861937094225,-0.25846419902196827,-3.6526740084933618,0.8
ISFJ,flat,21,v_oracle,0.7000000000000001,0.6685,0.8,4.000000000000001,0.658153118058058,-16.787719713692972,0.8
ISFJ,flat,21,mandate_conditional_oracle,0.004209186164179419,0.0022165201614102346,0.21036922551494572,1.0518461275747288,-0.11064723161920975,-5.303518339575374,0.8
ISFJ,flat,22,L5_full,0.013271877820582846,0.0015799487134997335,0.5496464092528885,2.7482320462644427,-3.336637069321713,-12.166785130269986,1.0
ISFJ,flat,22,L5_price_only,0.013271877820582846,0.0015799487134997335,0.5496464092528885,2.7482320462644427,-3.336637069321713,-12.166785130269986,1.0
ISFJ,flat,22,L5_level_free,0.013271877820582846,0.0015799487134997335,0.5496464092528885,2.7482320462644427,-3.336637069321713,-12.166785130269986,1.0
ISFJ,flat,22,always_hold,0.12482115033031285,0.0,0.0,0.0,-3.1389385108391843,-7.845166003251746,1.0
ISFJ,flat,22,constant_mix,0.09839312907455375,0.0,0.26921240886080594,1.3460620443040299,-2.060122960723787,-8.304809239296052,1.0
ISFJ,flat,22,v_oracle,0.7,0.7,0.8,4.0,-15.728414677174174,-38.36484379315218,1.0
ISFJ,flat,22,mandate_conditional_oracle,0.003621760062633823,0.0018157540139061967,0.5576476606177051,2.7882383030885256,-3.022798155332962,-12.152838608892791,1.0
ISFJ,flat,23,L5_full,0.014565586378771762,0.001604411965033979,0.6850181652365988,3.425090826182993,20.317298146758354,-6.074689664813904,0.895
ISFJ,flat,23,L5_price_only,0.02318306014566314,0.0015560268528023102,0.63696627841052,3.1848313920525997,15.898691609974659,-6.074689664813904,0.895
ISFJ,flat,23,L5_level_free,0.04297240682080165,0.0016616794576963378,2.1921419010427177,10.96070950521359,23.596025667328234,-2.5275578509106,0.895
ISFJ,flat,23,always_hold,0.10325454994013279,0.00085839291884598,0.0,0.0,17.22847794995399,-4.881416326140709,0.895
